,category,sub_category,product_item,product_name,product_price,product_per_kg/lr,shipping_cost,shipping_duration,date_time,prod_description,storage_information,manf_address,Ingredients,Calorif_val_kf,cal_val_kcal,fat,saturated_fat,carbohydrates,sugar_carbohydrates,protein,salt,product_url,product_image
3662,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Westfälischer Linsen-Eintopf mit Essig 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:22:56.302748,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: Wasser, 28% gekochte Linsen, 5,5% Möhren, Kartoffeln, 4,5% Zwiebeln, 3,7% Kasseler Würfel aus Schulter und Schinken (Schweinefleisch, Wasser, Salz, getrockneter Glukosesirup, Stabilisator Diphosphate, Aroma, Dextrose, Antioxidationsmittel Natriumascorbat, Rapsöl, Rauch), 1,1% Porree, 1,0% Wein-Branntweinessig, Speck (Schweinebacke, Salz, Rauch), Salz, Tomatenmark, Zucker, modifizierte Stärke, Hefeextrakt, Petersilie, Dextrose, Antioxidationsmittel: Ascorbinsäure, Säuerungsmittel: Citronensäure, Verdickungsmittel: Guarkernmehl. Kann Spuren von WEIZEN (GLUTEN), MILCH, SELLERIE, SOJA, SENF und EI enthalten.",255,60,"0,6","0,2","9,4","1,4","3,5","0,74",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Westfaelischer-Linsen-Eintopf-mit-Essig-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_westflischer_linseneintopf_mit_essig_800g.jpg
3663,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Serbische Bohnensuppe 750ML,"3,49 €","4,65 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:00.416158,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: 29% passierte Tomaten, Wasser, 22% gekochte weiße Bohnen, 4,0% grüne Bohnen, 3,5% Möhren, Zwiebeln, 2,3% roter Paprika), Speck (Schweinebacke, Salz, Rauch), WEIZENMEHL (GLUTEN), Salz, Zucker, Aroma (enthält SELLERIE), modifizierte Stärke, Verdickungsmittel: Guarkernmehl, Dextrose, Paprikapulver, färbender Paprikaextrakt. Kann Spuren von MILCH, SOJA, SENF und EI enthalten.",60,252,"1,2","0,4",8,"2,4","2,7","1,1",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Serbische-Bohnensuppe-750ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_serbische_bohnensuppe_750_ml.jpg
3664,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Hühner Reis-Topf mit Hühnerbrühe 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:04.510800,Hühner-Reistopf mit 47% Hühnerbrühe,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: Wasser, 33% gekochter Reis, 4,9% gegartes Hühnerfleisch (Hühnerfleisch, Salz), 4,6% Möhren, Hühnerfett, 1,3% Erbsen, Salz, 0,8% Porree, Aroma (enthält EI und SELLERIE), Petersilie, Verdickungsmittel: Guarkernmehl, Dextrose, färbender Möhrenextrakt. Kann Spuren von WEIZEN (GLUTEN), SOJA, MILCH und SENF enthalten.",57,239,"2,1","0,6","7,2","0,4","2,2",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Huehner-Reis-Topf-mit-Huehnerbruehe-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_hhner_reistopf_mit_hhnerbrhe_800_g.jpg
3665,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Vegetarischer Gemüse Nudel-Topf 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:07.930504,-,,"Verantwortliches Lebensmittelunternehmen:
GB FoodsDeutschland GmbH, Postfach 12 11 62, D-23532 Lübeck","Zutatenverzeichnis: Wasser, 18% gekochte Muschelnudeln (HARTWEIZENGRIEß (GLUTEN), Wasser, EIKLAR), 14% Gemüse (Möhren, Porree, grüne Bohnen, Erbsen, SELLERIE), Rapsöl, Salz, Aroma (enthält SELLERIE), Hefeextrakt, Zucker, Kochsalzersatz (Kaliumchlorid), Petersilie, Dextrose, färbender Möhrenextrakt, Verdickungsmittel: Guarkernmehl. Kann Spuren von MILCH, SOJA und SENF enthalten.",188,45,"1,6","0,2","5,6","0,9","1,5","0,75",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Vegetarischer-Gemuese-Nudel-Topf-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_gemse_nudeltopf_vegetarisch_800_g(1).jpg
3666,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco 1 Portion Erbsen-Eintopf 400G,"1,89 €","4,73 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:11.342113,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: 52% Erbsen, Wasser, 2,9% Kasseler Würfel aus Schulter und Schinken (Schweinefleisch, Wasser, Salz, getrockneter Glukosesirup, Stabilisator: Diphosphate, Aroma, Dextrose, Antioxidationsmittel: Natriumascorbat, Rapsöl, Rauch), Möhren, Kartoffeln, Salz, Kochsalzersatz (Kaliumchlorid), Hefeextrakt, Zwiebelpulver, Zucker, Aroma, Spinatpulver, Speck (Schweinebacke, Salz, Rauch), Petersilie, Dextrose, Raucharoma, Knoblauchpulver, Verdickungsmittel: Guarkernmehl. Kann Spuren von WEIZEN (GLUTEN), MILCH, SOJA, SENF, SELLERIE und EI enthalten.",364,86,"0,8","0,1",12,"0,9","6,1","0,76",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-1-Portion-Erbsen-Eintopf-400G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erbseneintopf.png
3667,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Little Lunch Bio Gulaschsuppe 350ML,"3,89 €","11,11 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:14.772990,"Bio-Suppe mit Rind, Kartoffeln und Paprika",Hinweis zur Aufbewahrung: Nach dem Öffnen im Kühlschrank lagern und rasch konsumieren.,"Verantwortliches Lebensmittelunternehmen:
littlelunch GmbH, Am alten Schlachthof 1, 86153 Augsburg","Zutatenverzeichnis: Wasser, 16% Kartoffeln*, Tomatenpüree*, 15% Rindfleisch*, 10% Zwiebeln*, 10% rote Paprika*, Stärke*, Traubensaft* (aus Traubensaftkonzentrat), Sonnenblumenöl*, Gewürze (Paprika*, Knoblauch*, Kreuzkümmel, Pfeffer*, Chili*), Meersalz, Weißweinessig*, Majoran*. *Zutaten aus kontrolliert biologischer Erzeugung",390,93,"3,9","0,8","9,5","3,4","4,3",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Little-Lunch-Bio-Gulaschsuppe-350ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/little_lunch_bio_gulaschsuppe_350ml.jpg
3668,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Little Lunch Bio Kartoffelsuppe 350ML,"3,79 €","10,83 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:18.129167,Bio-Suppe mit Kartoffel und Lauch,,"Verantwortliches Lebensmittelunternehmen:
littlelunch GmbH, 86153 Augsburg","Zutatenverzeichnis: Wasser, 46,5% Gemüse* (Süßkartoffeln, 8% Kartoffeln, Zwiebeln, SELLERIE, 5,5% Lauch), Sonnenblumenöl*, Stärke*, Meersalz, Rauchsalz, Ingwer*, Pfeffer*. *Zutaten aus biologischer Erzeugung",215,51,2,"0,2",7,"1,5","0,7",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Little-Lunch-Bio-Kartoffelsuppe-350ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/bio_little_lunch_kartoffelsuppe_350ml.jpg
3669,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Pichelsteiner Topf 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:21.300774,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: 52% Gemüse (18% Weißkohl, Kartoffeln, Möhren, Porree, grüne Bohnen, Erbsen), Wasser, 1,7% gegartes Rindfleisch (Rindfleisch, Stärke, Salz), 1,7% Kasseler (Schweinefleisch, Wasser, Salz, getrockneter Glucosesirup, Stabilisator: Diphosphate, Aroma, Dextrose, Antioxidationsmittel: Natriumascorbat, Rapsöl, Rauch), Salz, Zucker, Aromen (enthält SELLERIE); Dextrose, Gewürze, Antioxidationsmittel Ascorbinsäure, Säuerungsmittel Citronensäure, Verdickungsmittel Guarkernmehl. Kann Spuren von WEIZEN, MILCH, SOJA, SENF und EI enthalten.",30,128,"0,4","0,1","4,5","1,9","1,6",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Pichelsteiner-Topf-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_pichelsteiner_topf_800_g.jpg
3670,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Linsentopf mit Schweinefleisch 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:24.271860,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: Wasser, 32% gekochte Linsen , 6,6% Kartoffeln, 5,9% Möhren, 3,6% Kasseler Würfel aus Schulter und Schinken (Schweinefleisch, Wasser, Salz, getrockneter Glukosesirup. Stabilisator: Diphosphate, Aroma, Dextrose, Antioxidationsmittel: Natriumascorbat, Rapsöl, Rauch), Zwiebeln, modifizierte Stärke, SENF (Wasser, SENFSAATEN, Branntweinessig, Salz, Gewürze), Salz, Tomatenmark, Zucker, Rapsöl, Aroma, Hefeextrakt, Petersilie, Speck (Schweinebacke, Salz, Rauch), Dextrose, Raucharoma, färbender Paprikaextrakt, Säuerungsmittel: Citronensäure, Antioxidationsmittel: Ascorbinsäure, Verdickungsmittel: Guarkernmehl. Kann Spuren von WEIZEN (GLUTEN), SELLERIE, MILCH, SOJA und EI enthalten.",287,68,"1,1","0,3","9,9","1,4","3,9","0,94",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Linsentopf-mit-Schweinefleisch-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_linsentopf_mit_schweinefleisch_800g.jpg
3671,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Sonnen Bassermann Hühnernudeltopf mit buntem Gemüse 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:27.585261,-,,"Verantwortliches Lebensmittelunternehmen:
Struik Foods Deutschland GmbH, Clara-Zetkin-Straße 8-15 D-14547 Beelitz (Brandenburg)","Zutatenverzeichnis: Wasser, 35% gekochte Nudeln (Wasser, HARTWEIZENGRIEß, HÜHNEREI-EIWEIß), 3,7% gekochtes Hühnerfleisch (Hühnerfleisch, Speisesalz), 3% Karotten, Hühnerfett, 0,9% Porree, Speisesalz, Petersilie, Aroma, Kurkuma, Farbstoff (Karottenextrakt), gewürzextrakt. Kann Spuren von MILCH, SOJA, SELLERIE und SENF enthalten.",42,175,"1,3","0,4","5,5","0,7","1,8","1,13",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Sonnen-Bassermann-Huehnernudeltopf-mit-buntem-Gemuese-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/sbhhnudein.jpg
3672,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Alnatura Bio Kichererbsen Kokos-Eintopf 400G,"2,69 €","6,73 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:31.077169,-,,"Verantwortliches Lebensmittelunternehmen:
Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Str. 7, 64295 Darmstadt","Zutatenverzeichnis: Wasser, Kichererbsen* 21 %, Kokosmilch* 11 % (Kokosnussextrakt* 57%,Wasser), Karotten* 9 %, Süßkartoffeln* 7 %, Mangomark* 7 %, Zwiebeln*, Erbsen* 4 %, Reismehl*, Meersalz, Gewürze* (Curcuma*, Knoblauch*,Kreuzkümmel*, Ingwer*, Cardamom*, Chili*, Pfeffer*, Koriander*)*aus biologischer Landwirtschaft.",361,86,"2,8","2,1",11,"2,5","2,9",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Alnatura-Bio-Kichererbsen-Kokos-Eintopf-400G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/alnatura_bio_kichererbsen_kokoseintopf.jpg
3673,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Vegetarischer Linsen-Eintopf 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:34.575155,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: Wasser, 35% gekochte Linsen, 8,6% Kartoffeln, 7,4% Möhren, modifizierte Stärke, Salz, SENF (Wasser, SENFSAATEN, Branntweinessig, Salz, Gewürze), Rapsöl, Tomatenmark, Zucker, Hefeextrakt, Wein-Branntweinessig, Petersilie, Dextrose, färbender Paprikaextrakt, Aroma, Säuerungsmittel: Citronensäure, Antioxidationsmittel: Ascorbinsäure, Verdickungsmittel: Guarkernmehl, Raucharoma. Kann Spuren von WEIZEN (GLUTEN), MILCH, SELLERIE, SOJA und EI enthalten.",289,69,"0,9","0,1",11,"1,5","3,6",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Vegetarischer-Linsen-Eintopf-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erascoveggielinsentopf.jpg
3674,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Edeka Linseneintopf 500G,"2,19 €","4,38 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:37.752018,"Linseneintopf mit Tomaten, geräuchertem Bauchspeck und Karotten","Hinweis zur Aufbewahrung: Trocken lagern. Nach dem Öffnen den Restinhalt der Dose in ein geeignetes Gefäß umfüllen, gefühlt aufbewahren und alsbaldig verbrauchen.","Verantwortliches Lebensmittelunternehmen:
EDEKA ZENTRALE Stiftung & Co. KG, D-22291 Hamburg","Zutatenverzeichnis: Wasser, 23% Tomatenfruchtfleisch, 22% gegarte Linsen (Linsen, Wasser), 6% Schweinebauch gekocht, geräuchert (Schweinebauch, Wasser, Speisesalz, Konservierungsstoff: Natriumnitrit; Antioxidationsmittel: Natriumascorbat; Rauch), 5% Zwiebeln, SELERIE, 2% Karotten, Porree, Sonnenblumenöl, Gemüsebrühe gekörnt (jodiertes Speisesalz [Speisesalz, Kaliumjodid], Zucker, Stärke, Zwiebeln, Sonnenblumenöl, Gewürze [enthält SELLERIE], SOJASAUCENPULVER [SOJABOHNEN, WEIZENMEHL, Speisesalz], Speisesalz, Lauch, Maltodextrin, Kräuter, SELLERIE, Gewürzextrakt), Tomatenmark doppelt konzentriert, SENF (Wasser, SENFSAAT, Branntweinessig, Zucker, Speisesalz, Karamellzuckersirup, Gewürze), Knoblauch, modifizierte Stärke, Kräuter, Branntweinessig, Rinderbrühe, gekrönt (Speisesalz, Stärke, Rinderfleischextrakt, Zucker, Sonnenblumenöl, Zwiebeln, Karotten, Karamellzucker, Tomaten, SELLERIE, Lauch, Maltodextrin, Petersilie, Knoblauch, Gewürzextrakt), SOJASAUCE (Wasser, SOJABOHNEN, Speisesalz, WEIZENMEHL), Zucker, Gewürze.",93,389,"3,8",1,"9,2","2,6","4,3","1,1",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Edeka-Linseneintopf-500G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/edeka_linseneintopf_500g.jpg
3675,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Mediterrane Tomatensuppe 390ML,"1,69 €","4,33 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:40.572432,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: 56% passierte und gewürfelte Tomaten, Wasser, Zwiebeln, 2,2% SAHNE, Rapsöl, modifizierte Stärke, Zucker, Salz, Kochsalzersatz (Kaliumchlorid), WEIZENMEHL (GLUTEN), Basilikum, Aroma (enthält SELLERIE), Verdickungsmittel: Guarkernmehl, Dextrose, Knoblauch, Kräuter der Provence. Kann Spuren von SOJA, SENF und EI enthalten.",51,213,"2,7","0,6","5,5","3,2","0,7","0,79",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Mediterrane-Tomatensuppe-390ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_mediterrane_tomatensuppe_390ml.jpg
3676,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Rettergut Bio Kürbissuppe mit Kokos 375ML,"3,49 €","9,31 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:43.745171,-,,"Verantwortliches Lebensmittelunternehmen:
Dörrwerk GmbH, Im Marienpark 22, D-12107 Berlin","Zutatenverzeichnis: Gemüse* 50 % (Kürbis* 27%, Karotten*, Zwiebeln*, Kartoffeln*), Wasser, Kokosmilchzubereitung* (Kokosnussextrakt* 4 %, Wasser), Maisstärke*, Apfelsaftkonzentrat*, Tomatenmark*, Meersalz, Verdickungsmittel (Guarkernmehl*, Johannisbrotkernmehl*), Muskat*, Koriander*, Pfeffer*, *aus kontrolliert biologischem Anbau",190,45,"1,5","1,4","6,4","3,6","0,8","0,92",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Rettergut-Bio-Kuerbissuppe-mit-Kokos-375ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/bio_rettergut_krbissuppe_mit_kokos_375_ml.jpg
3677,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Erbsen-Eintopf Hubertus 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:47.104250,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: 44 % Erbsen, Wasser, 4,1% Kasseler Würfel aus Schulter und Schinken (Schweinefleisch, Wasser, Salz, getrockneter Glukosesirup, Stabilisator: Diphosphate, Aroma, Dextrose, Antioxidationsmittel: Natriumascorbat, Rapsöl, Rauch), Möhren, Kartoffeln, Speck (Schweinebacke, Salz, Rauch), Salz, Aromen, Hefeextrakt, Kochsalzersatz (Kaliumchlorid), Zucker, Zwiebelpulver, Spinatpulver, Knoblauchpulver, Petersilie, Dextrose, Raucharoma, Verdickungsmittel: Guarkernmehl. Kann Spuren von WEIZEN (GLUTEN), MILCH, SOJA, SENF, SELLERIE und EI enthalten.",369,88,"1,8","0,6",10,"0,8","5,7","0,75",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Erbsen-Eintopf-Hubertus-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_erbsen_eintopf_hubertus_800_g.jpg
3678,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Sonnen Bassermann Herzhafte Gulaschsuppe 400ML,"2,19 €","5,48 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:50.264699,-,Hinweis zur Aufbewahrung: Gewichtsverlust durch Erhitzen.,"Verantwortliches Lebensmittelunternehmen:
Struik Foods Deutschland GmbH, Clara-Zetkin-Straße 8-15, 14547 Beelitz","Zutatenverzeichnis: Wasser, gekochtes Rindfleisch 10% (Rindfleisch, Wasser, Speisesalz), Champignons 10%, Zwiebeln 6,8%, Paprika 5,1 %, WEIZENMEHL, Zucker, Rotwein, Speisesalz, modifizierte Maisstärke, Gewürze, Würze (enthält SOJA), Branntweinessig, Verdickungsmittel: Guarkernmehl, Zwiebelpulver, karamellisierter Zucker, Paprikaextrakt, Lorbeerblätter. Enthält GLUTEN und SOJA. Kann Spuren von SELLERIE, EI, MILCH und SENF enthalten.",203,48,"0,7","0,2","6,3","2,1","3,6","1,59",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Sonnen-Bassermann-Herzhafte-Gulaschsuppe-400ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/sonnen_bassermann_herzhafte_gulaschsuppe.jpg
3679,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Little Lunch Bio Chili Sin Carne 350ML,"3,79 €","10,83 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:53.326055,Bio-Eintopf mit Soja,,"Verantwortliches Lebensmittelunternehmen:
littlelunch GmbH, 86153 Augsburg","Zutatenverzeichnis: 74% Gemüse* (Tomaten*, Kidneybohnen*, Gemüsepaprika*, Zwiebeln*, Mais*, Karotten*, Tomatenpüree*, SELLERIE*), Wasser, 4% Kartoffeln*, 3% SOJAEIWEISSERZEUGNIS*, Olivenöl*, Gewürze* (Knoblauch*, Chili*, Koriandersamen*, Kreuzkümmel*, Paprika*, Zimt*), Apfelsaftkonzentrat*, Meersalz, Kräuter* (Petersilie*, Lorbeer*, Liebstöckelblätter*), geräuchertes Meersalz, Zitronensaftkonzentrat*. *Zutaten aus kontrolliert biologischer Erzeugung.",324,77,"2,1","0,4","8,2","4,3","4,3","1,1",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Little-Lunch-Bio-Chili-Sin-Carne-350ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/bio_little_lunch_chili_sin_carne_350ml.jpg
3680,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Bio Gourmet Gazpacho Original 750ML,"3,99 €","5,32 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:56.238570,Spanische Gemüsesuppe,Hinweis zur Aufbewahrung: Nach dem Öffnen im Kühlschrank lagern und innerhalb von 5 Tagen aufbrauchen.,"Verantwortliches Lebensmittelunternehmen:
Bio Gourmet GmbH, 71729 Erdmannshausen","Zutatenverzeichnis: Tomaten* 72%, Wasser, Paprika* 6%, Gurke* 5%, Olivenöl nativ extra* 3%, glutenfreies Brot* (Reismehl*, Wasser, Maismehl*, Salz), Weinessig*, Knoblauch* 0,6%, Salz. *aus kontrolliert ökologischem Anbau",226,54,"3,3","0,5","4,4","0,5","0,9","0,26",https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Bio-Gourmet-Gazpacho-Original-750ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/biogourmet_gazpacho_original_750ml.jpg
3681,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Alnatura Bio Karotten Kokos Suppe 375ML,"2,79 €","7,44 €/l","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:23:59.668500,Bio Karotten-Cremesuppe mit Kokos,Hinweis zur Aufbewahrung: Bitte trocken lagern. Nach dem Öffnen im Kühlschrank aufbewahren und innerhalb von 1-2 Tagen verbrauchen.,"Verantwortliches Lebensmittelunternehmen:
Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Str. 7, 64295 Darmstadt","Zutatenverzeichnis: Karotten* 47%, Wasser, Kokosmilch* 10% (Kokosextrakt* 6%, Wasser), Süsskartoffel*, Zwiebel*, Sonnenblumenöl*, Orangensaft*, Meersalz, Kokosraspel*, Knoblauch*, Ingwer*, Chili* *aus biologischer Landwirtschaft. Kann Spuren von CASHEWNUSS, SELLERIE und SESAM enthalten.",342,83,"5,9","2,6","5,2","3,5",1,1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Alnatura-Bio-Karotten-Kokos-Suppe-375ML.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/bio_alnakarotkokos_sup375ml.jpg
3682,Lebensmittel,Fertiggerichte,Suppen-Eintöpfe,Erasco Nudeltopf mit Geflügel-Klößchen 800G,"3,49 €","4,36 €/kg","inkl. MwSt., zzgl. 4.95 € Versandkosten.",lieferbar innerhalb von 2-5 Werktagen,2023-05-03 02:24:03.661010,-,,"Verantwortliches Lebensmittelunternehmen:
GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck","Zutatenverzeichnis: Wasser, 20% gekochte Hörnchennudeln ( HARTWEIZENGRIEß (GLUTEN), Wasser, EIKLAR), 4,4% Geflügelklößchen (45% Putenfleisch und 30% Hühnerfleisch fein zerkleinert, Wasser, Paniermehl (WEIZENMEHL (GLUTEN), Salz, Hefe, GERSTENMALZEXTRAKT (GLUTEN)), Kartoffelstärke, Salz, Pfeffer, Zwiebelpulver), 4,1% Möhren, 2,3% grüne Bohnen, Hühnerfett, 0,7 % Porree, Salz, Aroma (enthält SELLERIE und EI), Petersilie, Dextrose, färbender Möhrenextrakt, Verdickungsmittel: Guarkernmehl. Kann Spuren von SOJA, MILCH und SENF enthalten.",47,196,"1,7","0,5","5,7","0,6","1,9",1,https://www.edeka24.de/Lebensmittel/Fertiggerichte/Suppen-Eintoepfe/Erasco-Nudeltopf-mit-Gefluegel-Kloesschen-800G.html,https://www.edeka24.de/out/pictures/generated/product/1/540_540_90/erasco_nudeltopf_mit_geflgelklchen_800_g.jpg
